title,description,link,text,category,predicted_category
Wales great and former Lion North to retire,George North will bring down the curtain on one of the most successful careers in British professional rugby.,https://www.bbc.com/sport/rugby-union/articles/cwy2wz08l4no?at_medium=RSS&at_campaign=rss,wale great lion north retire george north bring curtain successful career british professional rugby,sport,sport
"Women's Six Nations: Fixtures, results, standings and BBC coverage","Fixtures, kick-off times, results, standings and how to watch on the BBC as England bid to retain the 2026 Women's Six Nations title.",https://www.bbc.com/sport/rugby-union/articles/cvg4p62ypl3o?at_medium=RSS&at_campaign=rss,woman nation fixture result standing bbc coverage fixture kick time result standing watch bbc england bid retain woman nation title,sport,sport
Ireland must target 'finer margins' after France defeat,"After a ninth defeat in a row by France, what ""fine margins"" cost Ireland in the Women's Six Nations defeat in Clermont?",https://www.bbc.com/sport/articles/cx2vr3l4z2do?at_medium=RSS&at_campaign=rss,ireland target fine margin france defeat ninth defeat row france fine margin cost ireland woman nation defeat clermont,sport,political
Why 'muted' England's dominance prompts concern,"England were feeling ""muted"" after beating Wales but the defending champions remain on course for an eighth straight title.",https://www.bbc.com/sport/rugby-union/articles/cpvx9wjrxl3o?at_medium=RSS&at_campaign=rss,mute england dominance prompt concern england feel mute beat wale defend champion remain course eighth straight title,sport,sport
"Welsh fire, England captain - how Meg Jones became a dual-nation icon",Swapping Welsh roots for the England captaincy could be enough to turn a nation against you. But Meg Jones is different.,https://www.bbc.com/sport/rugby-union/articles/cx2vr96rnyvo?at_medium=RSS&at_campaign=rss,welsh fire england captain meg jones dual nation icon swap welsh root england captaincy turn nation meg jones different,sport,political
World Cup winner Kildunne reveals body dysmorphia struggle,England rugby star Ellie Kildunne reveals she suffered from disordered eating and body dysmorphia during the coronavirus lockdown.,https://www.bbc.com/sport/rugby-union/articles/c87wwj073pqo?at_medium=RSS&at_campaign=rss,world cup winner kildunne reveal body dysmorphia struggle england rugby star ellie kildunne reveal suffer disorder eating body dysmorphia coronavirus lockdown,sport,sport
More than the Score,Can anyone challenge England's dominance of women's rugby?,https://www.bbc.co.uk/sounds/play/p0ng327q?at_medium=RSS&at_campaign=rss,score challenge england dominance woman rugby,sport,sport
Rugby Union Weekly:  Mismatches and Matchmakers,"We saw 54 Prem tries at the weekend, but why so many blowouts? Danny, Ugo & Chris discuss",https://www.bbc.co.uk/sounds/play/p0nfkcb3?at_medium=RSS&at_campaign=rss,rugby union weekly mismatch matchmaker see prem try weekend blowout danny ugo chris discuss,sport,sport
Rugby Union Weekly: Ruthless Red Roses thrash Scotland,Sara Orchard is joined by Katy Daley-McLean and Lisa Martin as England beat Scotland 84-7,https://www.bbc.co.uk/sounds/play/p0nf75c4?at_medium=RSS&at_campaign=rss,rugby union weekly ruthless red rose thrash scotland sara orchard join katy daley mclean lisa martin england beat scotland,sport,economic
London Marathon is 'my Everest' - Hampson ,"More than two decades after a life-changing injury, former England Under-21 rugby star Matt Hampson is tackling his ""Everest"" at the 2026 London Marathon.",https://www.bbc.com/sport/athletics/videos/c5y81vnrxx7o?at_medium=RSS&at_campaign=rss,london marathon ever hampson decade life change injury england rugby star matt hampson tackle everest london marathon,sport,sport
England on course for Six Nations title after 12-try win over Scotland,Dominant England spoil Scotland's record-breaking afternoon at Murrayfield with a 12-try win which keeps them on course for another Six Nations title.,https://www.bbc.com/sport/rugby-union/videos/c5y7z5nlxzro?at_medium=RSS&at_campaign=rss,england course nation title try win scotland dominant england spoil scotland record breaking afternoon murrayfield try win keep course nation title,sport,sport
France score five second-half tries to cruise to win over Wales,France score five second-half tries as they beat Wales 38-7 in the Women's Six Nations at Cardiff Arms Park. ,https://www.bbc.com/sport/rugby-union/videos/cy0165rrd06o?at_medium=RSS&at_campaign=rss,france score second half try cruise win wale france score second half try beat wale woman nation cardiff arm park,sport,sport
Nine-try Ireland thrash Italy in Galway,Beibhinn Parsons scores a hat-trick as Ireland beat Italy 57-20 in the Women's Six Nations at the Dexcom Stadium in Galway. ,https://www.bbc.com/sport/rugby-union/videos/c6251d160q2o?at_medium=RSS&at_campaign=rss,try ireland thrash italy galway beibhinn parson score hat trick ireland beat italy woman nation dexcom stadium galway,sport,sport
Other teams should be 'very worried' by England performance,"BBC pundits Katy Daley-Mclean, Jade Konkel, and Maggie Alphonsi give their reaction to England's 84-7 victory over Scotland in the Women's Six Nations at Murrayfield. ",https://www.bbc.com/sport/rugby-union/videos/cy81wlwe3ezo?at_medium=RSS&at_campaign=rss,team worried england performance bbc pundits katy daley mclean jade konkel maggie alphonsi reaction england victory scotland woman nation murrayfield,sport,sport
'It was just so special' - Muir on 50th cap in England victory over Scotland,England's Maud Muir reacts to winning her 50th cap during England's 84-7 victory over Scotland in the Women's Six Nations at Murrayfield. ,https://www.bbc.com/sport/rugby-union/videos/cpwje0nlvl5o?at_medium=RSS&at_campaign=rss,special muir cap england victory scotland england maud muir react win cap england victory scotland woman nation murrayfield,sport,sport
F1: Chequered Flag,Harry Benjamin looks into the efforts by Lewis Hamilton to create more opportunity in F1.,https://www.bbc.co.uk/sounds/play/p0njt5g2?at_medium=RSS&at_campaign=rss,chequer flag harry benjamin look effort lewis hamilton create opportunity,sport,sport
Antonelli steps up his level in dramatic fashion,"Kimi Antonelli's first season in F1 showed occasional promise, but nothing that suggested this was going to come next, writes Andrew Benson.",https://www.bbc.com/sport/formula1/articles/cyv2354ldmlo?at_medium=RSS&at_campaign=rss,antonelli step level dramatic fashion kimi antonelli season show occasional promise suggest come write andrew benson,sport,social
Antonelli 'stupendous' and Leclerc's 'lairy final lap' - driver ratings,BBC Radio 5 Live F1 commentator Harry Benjamin rates how the drivers performed during the Miami Grand Prix.,https://www.bbc.com/sport/formula1/articles/c0m20k4xp4no?at_medium=RSS&at_campaign=rss,antonelli stupendous leclerc lairy final lap driver rating bbc radio live commentator harry benjamin rate driver perform miami grand prix,sport,sport
Antonelli wins in Miami to extend title lead,Mercedes' Kimi Antonelli holds off Lando Norris in a race-long battle to win the Miami Grand Prix and take a commanding championship lead.,https://www.bbc.com/sport/formula1/articles/cx21n879zlxo?at_medium=RSS&at_campaign=rss,antonelli win miami extend title lead mercede kimi antonelli hold lando norris race long battle win miami grand prix command championship lead,sport,sport
Montoya and Hill react to dramatic Miami GP,Who would claim victory as F1 returned from its enforced break?,https://www.bbc.co.uk/iplayer/episode/m002w9hs?at_medium=RSS&at_campaign=rss,montoya hill react dramatic miami claim victory return enforce break,sport,sport
"The remarkable life of Zanardi, a 21st century hero who inspired millions","Alex Zanardi was a 21st century hero - a man who inspired millions through his unquenchable spirit in the face of unbelievable adversity, writes Andrew Benson.",https://www.bbc.com/sport/formula1/articles/c5y7x763wx5o?at_medium=RSS&at_campaign=rss,remarkable life zanardi century hero inspire millions alex zanardi century hero man inspire million unquenchable spirit face unbelievable adversity write andrew benson,sport,sport
Montoya weighs in on rising Mercedes rivalry ,"On The Chequered Flag Podcast, former Formula 1 driver Juan Pablo Montoya weighs in on the rising rivalry between Mercedes team-mates Kimi Antonelli and George Russell after the Miami Grand Prix.


",https://www.bbc.com/sport/formula1/videos/c86dwxz4049o?at_medium=RSS&at_campaign=rss,montoya weigh rise mercede rivalry chequer flag podcast formula driver juan pablo montoya weigh rise rivalry mercede team mates kimi antonelli george russell miami grand prix,sport,sport
'He's gone missing' - Hill questions Russell's mindset ,"On The Chequered Flag podcast, former Formula 1 drivers Damon Hill and Juan Pablo Montoya discuss George Russell's mindset at Mercedes following a difficult weekend at the 2026 Miami Grand Prix.",https://www.bbc.com/sport/formula1/videos/cjwple0694eo?at_medium=RSS&at_campaign=rss,missing hill question russell mindset chequer flag podcast formula driver damon hill juan pablo montoya discuss george russell mindset mercede follow difficult weekend miami grand prix,sport,sport
Montoya demands penalties for drivers disrespecting F1 ,"Speaking on The Chequered Flag Podcast, former Formula 1 driver Juan Pablo Montoya calls for heavy penalties, including fines or race bans, for drivers who disrespect the sport and the championship's direction. Montoya's comments follow Red Bull's Max Verstappen's open criticism of the 2026 F1 regulations.",https://www.bbc.com/sport/formula1/videos/cg5p2jvlem9o?at_medium=RSS&at_campaign=rss,montoya demand penalty driver disrespect speak chequer flag podcast formula driver juan pablo montoya call heavy penalty include fine race ban driver disrespect sport championship direction montoya comment follow red bull max verstappen open criticism regulation,sport,sport
'I love winning when there is massive competition',"BBC Sport Formula 1 correspondent Andrew Benson talks to Mercedes driver George Russell about competition, Kimi Antonelli and his title hopes.",https://www.bbc.com/sport/formula1/videos/c04xwlvq2nwo?at_medium=RSS&at_campaign=rss,love win massive competition bbc sport formula correspondent andrew benson talk mercedes driver george russell competition kimi antonelli title hop,sport,sport
Maybe Verstappen needs a break from F1? - Hill,"On the latest episode of The Chequered Flag Podcast, 1996 F1 world champion Damon Hill thinks that if Max Verstappen is not enjoying the sport any more following regulation changes then perhaps he needs to take a break.",https://www.bbc.com/sport/formula1/videos/cje4v59z491o?at_medium=RSS&at_campaign=rss,maybe verstappen need break hill late episode chequer flag podcast world champion damon hill think max verstappen enjoy sport following regulation change need break,sport,sport
The Scot helping drive forward a new Formula 1 team,Allan McNish knows more than most about motorsport's highs and lows as he starts a new role with Audi.,https://www.bbc.com/news/articles/c042p3vvn34o?at_medium=RSS&at_campaign=rss,scot help drive forward new formula team allan mcnish know motorsport high low start new role audi,sport,economic
Antonelli on Miami pole from revived Verstappen,Mercedes driver Kimi Antonelli bounces back from a difficult sprint race to take pole position for the Miami Grand Prix.,https://www.bbc.com/sport/formula1/articles/c2k20z83yxxo?at_medium=RSS&at_campaign=rss,antonelli miami pole revive verstappen mercede driver kimi antonelli bounce difficult sprint race pole position miami grand prix,sport,sport
Norris takes dominant win in Miami sprint race,Lando Norris takes McLaren's first victory of the 2026 season with a dominant drive from pole position in the Miami Grand Prix sprint race.,https://www.bbc.com/sport/formula1/articles/cx217qz4rpzo?at_medium=RSS&at_campaign=rss,norris take dominant win miami sprint race lando norris take mclaren victory season dominant drive pole position miami grand prix sprint race,sport,sport
Ex-F1 driver and Paralympic champion Zanardi dies,Former Formula 1 driver and Paralympic champion Alex Zanardi dies at the age of 59.,https://www.bbc.com/sport/formula1/articles/cvgz0kpxjpgo?at_medium=RSS&at_campaign=rss,driver paralympic champion zanardi die formula driver paralympic champion alex zanardi die age,sport,sport
Norris on Miami sprint pole as McLaren return to form,McLaren's Lando Norris becomes the first driver to beat a Mercedes in qualifying this year with sprint pole at the Miami Grand Prix.,https://www.bbc.com/sport/formula1/articles/ce8pdm1rr6vo?at_medium=RSS&at_campaign=rss,norris miami sprint pole mclaren return form mclaren lando norris driver beat mercede qualify year sprint pole miami grand prix,sport,sport
Ferrari's Leclerc fastest in Miami practice,Ferrari's Charles Leclerc is fastest in the only practice session for the Miami Grand Prix.,https://www.bbc.com/sport/formula1/articles/cjep0wkjpp2o?at_medium=RSS&at_campaign=rss,ferrari leclerc fast miami practice ferrari charles leclerc fast practice session miami grand prix,sport,sport
Can you name every location to have hosted a US F1 race?,"As the 2026 season prepares to resume with the Miami Grand Prix, see how much you know about F1 in the US.",https://www.bbc.com/sport/formula1/articles/cre1zgj4xr3o?at_medium=RSS&at_campaign=rss,location host race season prepare resume miami grand prix know,sport,sport
Verstappen says F1 rule changes 'a tickle',"Max Verstappen says the changes to F1's rules amount to ""a tickle"" in terms of addressing his and other drivers' concerns about the new style of racing.",https://www.bbc.com/sport/formula1/articles/cx21m4e2n1zo?at_medium=RSS&at_campaign=rss,verstappen say rule change tickle max verstappen say change rule tickle term address driver concern new style race,sport,sport
Albon on preparing for the Miami GP - and his 14 cats,The Williams driver is ready to race again this weekend after the unexpected five-week break.,https://www.bbc.com/news/articles/c995evrg4e1o?at_medium=RSS&at_campaign=rss,albon prepare miami cat williams driver ready race weekend unexpected week break,sport,sport
'Verstappen future not affected by Lambiase's departure',"Max Verstappen's decision on his future will not be affected by the impending departure of Gianpiero Lambiase, says the Red Bull team boss.",https://www.bbc.com/sport/formula1/articles/cn8d8v49z75o?at_medium=RSS&at_campaign=rss,verstappen future affect lambiase departure max verstappen decision future affect impending departure gianpiero lambiase say red bull team boss,sport,economic
Will rule changes make noticeable difference in Miami? F1 Q&A,BBC Sport F1 correspondent Andrew Benson answers your latest questions before the Miami Grand Prix.,https://www.bbc.com/sport/formula1/articles/c87w70zp5l0o?at_medium=RSS&at_campaign=rss,rule change noticeable difference miami bbc sport correspondent andrew benson answer late question miami grand prix,sport,sport
Alonso hopes to stay in F1 beyond this season,Two-time world champion Fernando Alonso says he hopes 2026 will not be his final season in Formula 1.,https://www.bbc.com/sport/formula1/articles/cz7879zze0no?at_medium=RSS&at_campaign=rss,alonso hop stay season time world champion fernando alonso say hop final season formula,sport,sport
Turkey to return to F1 calendar in 2027,The Turkish Grand Prix will return to the Formula 1 calendar in 2027 for the first time in six years.,https://www.bbc.com/sport/formula1/articles/c17v4g1nq7ko?at_medium=RSS&at_campaign=rss,turkey return calendar turkish grand prix return formula calendar time year,sport,economic
Ex-F1 driver McNish named Audi racing director,Former Formula 1 driver Allan McNish is named racing director of the Audi F1 team.,https://www.bbc.com/sport/formula1/articles/crk1gdp05k5o?at_medium=RSS&at_campaign=rss,driver mcnish name audi racing director formula driver allan mcnish name race director audi team,sport,sport
How Russell is surprising himself in title race - and the positives of F1's new rules,George Russell tells BBC Sport how he would enjoy more competition for the F1 title and why his approach to racing is the same as when he was 10 years old.,https://www.bbc.com/sport/formula1/articles/c0kr03vynjro?at_medium=RSS&at_campaign=rss,russell surprise title race positive new rule george russell tell bbc sport enjoy competition title approach racing year old,sport,sport
McLaren sign 11-year-old to young driver programme,McLaren make 11-year-old Harry Williams their youngest ever signing - two years younger than F1 great Lewis Hamilton was when he joined.,https://www.bbc.com/sport/formula1/articles/cy41xd97g1zo?at_medium=RSS&at_campaign=rss,mclaren sign year old young driver programme mclaren year old harry williams young sign year young great lewis hamilton join,sport,sport
Verstappen leaving F1 would not be great look - Piastri,"Max Verstappen leaving Formula 1 would be ""not a great look"" for the sport, says McLaren driver Oscar Piastri.",https://www.bbc.com/sport/formula1/articles/crm1yzzw210o?at_medium=RSS&at_campaign=rss,verstappen leave great look piastri max verstappen leave formula great look sport say mclaren driver oscar piastri,sport,sport
Miettinen dies in seven-car crash during Nurburgring race,Racing driver Juha Miettinen dies following a seven-car crash during the qualifiers for a race in Germany. ,https://www.bbc.com/sport/motorsport/articles/crl1wwdegkno?at_medium=RSS&at_campaign=rss,miettinen die seven car crash nurburgre race race driver juha miettinen die follow seven car crash qualifier race germany,sport,sport
What it's really like to try to make it to F1,BBC Sport explores the financial reality of two drivers with experience of trying to climb the motorsport ladder to reach Formula 1.,https://www.bbc.com/sport/formula1/articles/cgld6r0e73go?at_medium=RSS&at_campaign=rss,like try bbc sport explore financial reality driver experience try climb motorsport ladder reach formula,sport,economic
Russell 'would understand' if Verstappen leaves F1,"George Russell says Formula 1 ""would not want to lose"" Max Verstappen - but would ""understand"" if the four-time world champion decided to leave the sport.",https://www.bbc.com/sport/formula1/articles/cj37p3k1nx8o?at_medium=RSS&at_campaign=rss,russell understand verstappen leaf george russell say formula want lose max verstappen understand time world champion decide leave sport,sport,sport
The Chequered Flag Podcast,How are F1’s smallest team performing so well?,https://www.bbc.co.uk/iplayer/episode/m002vd9p?at_medium=RSS&at_campaign=rss,chequer flag podcast small team perform,sport,sport
Episode 1: All at Risk,We’re on board with stars Kimi Antonelli and Ollie Bearman and tour Cadillac’s F1 factory.,https://www.bbc.co.uk/sounds/play/p0mtrk91?at_medium=RSS&at_campaign=rss,episode risk board star kimi antonelli ollie bearman tour cadillac factory,sport,economic
Episode 2: Master v Apprentice,F1 race winners Valtteri Bottas and Sergio Perez make their comeback for Cadillac.,https://www.bbc.co.uk/sounds/play/p0mtrvsr?at_medium=RSS&at_campaign=rss,episode master apprentice race winner valtteri botta sergio perez comeback cadillac,sport,sport
Episode 3: Hope and Ambition,Hollywood comes to Cadillac. Racers Ollie Bearman & Kimi Antonelli are in the spotlight.,https://www.bbc.co.uk/sounds/play/p0mw667t?at_medium=RSS&at_campaign=rss,episode hope ambition hollywood come cadillac racer ollie bearman kimi antonelli spotlight,sport,economic
Episode 4: Flying High,Kimi Antonelli and Ollie Bearman hit career F1 highs. Cadillac stage a race simulation.,https://www.bbc.co.uk/sounds/play/p0mwsqyr?at_medium=RSS&at_campaign=rss,episode fly high kimi antonelli ollie bearman hit career high cadillac stage race simulation,sport,sport
Episode 5: A Mountain to Climb,It’s debrief time for rookies Kimi Antonelli and Ollie Bearman. Tension rises at Cadillac.,https://www.bbc.co.uk/sounds/play/p0my55m9?at_medium=RSS&at_campaign=rss,episode mountain climb debrief time rookie kimi antonelli ollie bearman tension rise cadillac,sport,sport
Episode 6: A Clean Sheet,Mercedes mark the end of an era. Valtteri Bottas prepares for his fresh start at Cadillac.,https://www.bbc.co.uk/sounds/play/p0mzx1fc?at_medium=RSS&at_campaign=rss,episode clean sheet mercede mark end era valtteri botta prepare fresh start cadillac,sport,social
Episode 7: Shooting for the Stars,The Cadillac car build begins. Kimi Antonelli and Ollie Bearman get ready for 2026.,https://www.bbc.co.uk/sounds/play/p0n0d0q8?at_medium=RSS&at_campaign=rss,episode shoot star cadillac car build begin kimi antonelli ollie bearman ready,sport,economic
Episode 8: Making History,The Cadillac and Mercedes 2026 F1 cars hit the track as Ollie Bearman dreams big at Haas.,https://www.bbc.co.uk/sounds/play/p0n0xf5d?at_medium=RSS&at_campaign=rss,episode make history cadillac mercede car hit track ollie bearman dream big haas,sport,economic
Do you have to be a millionaire to become an F1 driver?,Andrew Benson assesses how much money is needed to reach Formula 1 and why costs have increased so much.,https://www.bbc.com/sport/formula1/articles/c5y77exrqkeo?at_medium=RSS&at_campaign=rss,millionaire driver andrew benson assess money need reach formula cost increase,sport,economic
Britain's youngest F1 driver on his debut season so far - and learning to skateboard,The youngest ever British F1 driver is looks forward to a lifelong dream of racing at Silverstone.,https://www.bbc.com/news/articles/c0kr27j6z2vo?at_medium=RSS&at_campaign=rss,britain young driver debut season far learn skateboard young british driver look forward lifelong dream race silverstone,sport,sport
Lotus 79 voted most beautiful F1 car by BBC Sport users,"We asked you to select the best-looking F1 car in history from our shortlist of 13, and the Lotus 79 came out on top.",https://www.bbc.com/sport/formula1/articles/ce3dy3z10ddo?at_medium=RSS&at_campaign=rss,lotus vote beautiful car bbc sport user ask select well looking car history shortlist lotus come,sport,sport
"The thorny issues facing F1 over racing, qualifying and safety","Andrew Benson analyses what we have learned during the first month of the new F1 rules, and the problems that need to be addressed.",https://www.bbc.com/sport/formula1/articles/c4gv75ndl1xo?at_medium=RSS&at_campaign=rss,thorny issue face race qualifying safety andrew benson analyse learn month new rule problem need address,sport,social
'Best racing ever' or 'a joke'? The row over the new F1,"Have F1's new rules produced a ""battery world championship"" or ""the best racing ever""? Lewis Hamilton, Max Verstappen and Fernando Alonso sum up the paradox at the heart of the sport.",https://www.bbc.com/sport/formula1/articles/c620y1q4djpo?at_medium=RSS&at_campaign=rss,good race joke row new new rule produce battery world championship good racing lewis hamilton max verstappen fernando alonso sum paradox heart sport,sport,sport
"They were told it wasn't for girls, but these could be the future faces of F1",F1 Academy wants to nurture and develop female drivers who can compete at the top level of motorsport.,https://www.bbc.com/news/articles/c2d18ze2el1o?at_medium=RSS&at_campaign=rss,tell wasn girl future face academy want nurture develop female driver compete level motorsport,sport,sport
All you need to know about new F1 cars,"F1 has the biggest rule change in its history with engines, chassis, tyres and fuel all subject to new regulations. We look at what it all means.",https://www.bbc.com/sport/formula1/articles/c3dzrjyvmm8o?at_medium=RSS&at_campaign=rss,need know new car big rule change history engine chassis tyre fuel subject new regulation look mean,sport,economic
Prost,Alain Prost launches his legendary career in motorsport when he discovers karting.,https://www.bbc.co.uk/iplayer/episode/m002d2h9?at_medium=RSS&at_campaign=rss,prost alain prost launch legendary career motorsport discover karte,sport,sport
Why has Turn Six at Australian GP been renamed?,Our Ask Me Anything team explain why Turn Six at the Australian Grand Prix has been renamed.,https://www.bbc.com/sport/formula1/articles/cn0zxv2vkj2o?at_medium=RSS&at_campaign=rss,turn australian rename ask team explain turn australian grand prix rename,sport,sport
Which tyres will be used in F1 in 2026?,Our Ask Me Anything team explain the different types of tyres used in Formula 1.,https://www.bbc.com/sport/formula1/articles/cly9l13qq8po?at_medium=RSS&at_campaign=rss,tyre ask team explain different type tyre formula,sport,economic
What is sandbagging in F1?,Our Ask Me Anything team explain what sandbagging means in Formula 1.,https://www.bbc.com/sport/formula1/articles/cg4gzvlnpx7o?at_medium=RSS&at_campaign=rss,sandbag ask team explain sandbagging mean formula,sport,sport
When does the 2026 F1 season start?,Our Ask Me Anything team explain when the 2026 Formula 1 season begins.,https://www.bbc.com/sport/formula1/articles/cvgrkmzrxgpo?at_medium=RSS&at_campaign=rss,season start ask team explain formula season begin,sport,sport
What is next for Red Bull's Yuki Tsunoda?,Our Ask Me Anything team explore what Yuki Tsunoda will be doing in the 2026 Formula 1 season.,https://www.bbc.com/sport/formula1/articles/clydz0pz0k3o?at_medium=RSS&at_campaign=rss,red bull yuki tsunoda ask team explore yuki tsunoda formula season,sport,sport
What is the halo in Formula 1?,Our Ask Me Anything team explain what the halo is on a Formula 1 car and when it has worked.,https://www.bbc.com/sport/formula1/articles/c7978rxrz7yo?at_medium=RSS&at_campaign=rss,halo formula ask team explain halo formula car work,sport,economic
What are 'papaya rules' in Formula 1?,Our Ask Me Anything team explain what 'papaya rules' are for F1 team McLaren.,https://www.bbc.com/sport/formula1/articles/crl5ge8dle4o?at_medium=RSS&at_campaign=rss,papaya rule formula ask team explain papaya rule team mclaren,sport,sport
What is a super licence in Formula 1?,Our Ask Me Anything team look at what a Super License is in Formula 1 and how a driver can obtain points.,https://www.bbc.com/sport/formula1/articles/c1l8v4perrjo?at_medium=RSS&at_campaign=rss,super licence formula ask team look super license formula driver obtain point,sport,sport
